threshold,qlearning,hybrid
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,17.75,16.375
18.25,20.49780960638606,16.375
18.25,19.998471989953742,16.375
18.25,19.996310167230998,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
18.25,16.75,16.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
19.375,19.375,19.375
